C_REGION,ESTACION,PROGRAMA,CRUCERO,F_MUESTREO,MES,ANNO,T_C
10,L02,1,CRUCERO 4,2014/07/11,JULIO,2014,6.5
10,L02N1,1,CRUCERO 4,2014/07/11,JULIO,2014,6.8
10,L02N2,1,CRUCERO 4,2014/07/11,JULIO,2014,8.6
10,L02N3,1,CRUCERO 4,2014/07/11,JULIO,2014,6.5
10,L02N4,1,CRUCERO 4,2014/07/11,JULIO,2014,11.1
10,L03,1,CRUCERO 4,2014/07/11,JULIO,2014,8.2
10,L03N1,1,CRUCERO 4,2014/07/11,JULIO,2014,6.9
10,L04,1,CRUCERO 4,2014/07/11,JULIO,2014,6.8
10,L04N2,1,CRUCERO 4,2014/07/11,JULIO,2014,7.1
10,L04N3,1,CRUCERO 4,2014/07/11,JULIO,2014,8
10,L04N4,1,CRUCERO 4,2014/07/11,JULIO,2014,6.8
10,L05,1,CRUCERO 4,2014/07/11,JULIO,2014,8.2
10,L06,1,CRUCERO 4,2014/07/11,JULIO,2014,7.2
10,L06N1,1,CRUCERO 4,2014/07/11,JULIO,2014,6.5
10,L06N2,1,CRUCERO 4,2014/07/11,JULIO,2014,7.6
10,L07,1,CRUCERO 4,2014/07/11,JULIO,2014,9.3
10,L08,1,CRUCERO 4,2014/07/11,JULIO,2014,9.5
10,L09,1,CRUCERO 4,2014/07/11,JULIO,2014,8.9
10,L09N1,1,CRUCERO 4,2014/07/11,JULIO,2014,7.9
10,L10,1,CRUCERO 4,2014/07/11,JULIO,2014,9.1
10,L10N2,1,CRUCERO 4,2014/07/11,JULIO,2014,9
10,L10N3,1,CRUCERO 4,2014/07/11,JULIO,2014,11.4
10,L11,1,CRUCERO 4,2014/07/11,JULIO,2014,8.2
10,L12,1,CRUCERO 4,2014/07/11,JULIO,2014,8
10,L13,1,CRUCERO 4,2014/07/11,JULIO,2014,8.7
10,L13N1,1,CRUCERO 4,2014/07/11,JULIO,2014,9.9
10,L14,1,CRUCERO 4,2014/07/11,JULIO,2014,8.3
10,L16,1,CRUCERO 4,2014/07/11,JULIO,2014,10.5
10,L16N1,1,CRUCERO 4,2014/07/11,JULIO,2014,11.4
10,L17,1,CRUCERO 4,2014/07/11,JULIO,2014,6.7
10,L17N1,1,CRUCERO 4,2014/07/11,JULIO,2014,13
10,L17N2,1,CRUCERO 4,2014/07/11,JULIO,2014,7.8
10,L19N1,1,CRUCERO 4,2014/07/11,JULIO,2014,8.4
10,L22N1,1,CRUCERO 4,2014/07/11,JULIO,2014,10.3
10,L22N2,1,CRUCERO 4,2014/07/11,JULIO,2014,9.6
10,L22N3,1,CRUCERO 4,2014/07/11,JULIO,2014,8.9
10,L23N1,1,CRUCERO 4,2014/07/11,JULIO,2014,9.3
10,L23N2,1,CRUCERO 4,2014/07/11,JULIO,2014,8.6
10,L24N1,1,CRUCERO 4,2014/07/11,JULIO,2014,7.7
10,L25,1,CRUCERO 4,2014/07/11,JULIO,2014,5.4
10,L25N1,1,CRUCERO 4,2014/07/11,JULIO,2014,8.7
11,A01,1,CRUCERO 4,2014/07/11,JULIO,2014,10.1
11,A02N1,1,CRUCERO 4,2014/07/11,JULIO,2014,12.4
11,A03,1,CRUCERO 4,2014/07/11,JULIO,2014,10.1
11,A03N1,1,CRUCERO 4,2014/07/11,JULIO,2014,10.1
11,A05N1,1,CRUCERO 4,2014/07/11,JULIO,2014,12.3
11,A05N2,1,CRUCERO 4,2014/07/11,JULIO,2014,10.3
11,A09,1,CRUCERO 4,2014/07/11,JULIO,2014,12.1
11,A10,1,CRUCERO 4,2014/07/11,JULIO,2014,11.1
11,A11,1,CRUCERO 4,2014/07/11,JULIO,2014,3.2
11,A12,1,CRUCERO 4,2014/07/11,JULIO,2014,9
11,A13,1,CRUCERO 4,2014/07/11,JULIO,2014,10.4
11,A14,1,CRUCERO 4,2014/07/11,JULIO,2014,6.5
11,A15,1,CRUCERO 4,2014/07/11,JULIO,2014,10.1
11,A16,1,CRUCERO 4,2014/07/11,JULIO,2014,14.1
11,A16N1,1,CRUCERO 4,2014/07/11,JULIO,2014,10.1
11,A17,1,CRUCERO 4,2014/07/11,JULIO,2014,13.2
11,A18,1,CRUCERO 4,2014/07/11,JULIO,2014,10.4
11,A18N1,1,CRUCERO 4,2014/07/11,JULIO,2014,9.1
11,A18N2,1,CRUCERO 4,2014/07/11,JULIO,2014,11.8
11,A18N3,1,CRUCERO 4,2014/07/11,JULIO,2014,11.1
11,A18N4,1,CRUCERO 4,2014/07/11,JULIO,2014,11.1
11,A19,1,CRUCERO 4,2014/07/11,JULIO,2014,11.3
11,A19N1,1,CRUCERO 4,2014/07/11,JULIO,2014,8.1
11,A19N2,1,CRUCERO 4,2014/07/11,JULIO,2014,8.5
11,A20,1,CRUCERO 4,2014/07/11,JULIO,2014,4.3
11,A20N1,1,CRUCERO 4,2014/07/11,JULIO,2014,9.1
11,A21,1,CRUCERO 4,2014/07/11,JULIO,2014,10.1
11,A22,1,CRUCERO 4,2014/07/11,JULIO,2014,9.7
11,A23,1,CRUCERO 4,2014/07/11,JULIO,2014,8.2
11,A24,1,CRUCERO 4,2014/07/11,JULIO,2014,8.7
11,A25,1,CRUCERO 4,2014/07/11,JULIO,2014,10.8
11,A26,1,CRUCERO 4,2014/07/11,JULIO,2014,11.1
11,A27,1,CRUCERO 4,2014/07/11,JULIO,2014,11.9
11,A28,1,CRUCERO 4,2014/07/11,JULIO,2014,12.3
11,A29,1,CRUCERO 4,2014/07/11,JULIO,2014,11.5
11,A30,1,CRUCERO 4,2014/07/11,JULIO,2014,9.7
11,A30N1,1,CRUCERO 4,2014/07/11,JULIO,2014,8.8
11,A32,1,CRUCERO 4,2014/07/11,JULIO,2014,6.2
11,A32N1,1,CRUCERO 4,2014/07/11,JULIO,2014,9.4
11,A33,1,CRUCERO 4,2014/07/11,JULIO,2014,11.1
11,A35,1,CRUCERO 4,2014/07/11,JULIO,2014,12.7
11,A35N1,1,CRUCERO 4,2014/07/11,JULIO,2014,12.7
11,A35N2,1,CRUCERO 4,2014/07/11,JULIO,2014,11.9
11,A35N3,1,CRUCERO 4,2014/07/11,JULIO,2014,12.6
11,A36,1,CRUCERO 4,2014/07/11,JULIO,2014,13.5
11,A37,1,CRUCERO 4,2014/07/11,JULIO,2014,11.1
11,A38N1,1,CRUCERO 4,2014/07/11,JULIO,2014,11.1
11,A38N2,1,CRUCERO 4,2014/07/11,JULIO,2014,11.9
11,A38N3,1,CRUCERO 4,2014/07/11,JULIO,2014,12.5
11,A38N4,1,CRUCERO 4,2014/07/11,JULIO,2014,13.1
11,A39,1,CRUCERO 4,2014/07/11,JULIO,2014,12.1
11,A40,1,CRUCERO 4,2014/07/11,JULIO,2014,13.5
11,A41,1,CRUCERO 4,2014/07/11,JULIO,2014,5.5
11,A41N1,1,CRUCERO 4,2014/07/11,JULIO,2014,14.1
11,A42,1,CRUCERO 4,2014/07/11,JULIO,2014,9.5
11,A43,1,CRUCERO 4,2014/07/11,JULIO,2014,12.3
11,A44,1,CRUCERO 4,2014/07/11,JULIO,2014,10.2
11,A45,1,CRUCERO 4,2014/07/11,JULIO,2014,8.1
11,A47,1,CRUCERO 4,2014/07/11,JULIO,2014,10.1
11,A48,1,CRUCERO 4,2014/07/11,JULIO,2014,6.8
11,A48N1,1,CRUCERO 4,2014/07/11,JULIO,2014,3.2
11,A49,1,CRUCERO 4,2014/07/11,JULIO,2014,12
11,A49N1,1,CRUCERO 4,2014/07/11,JULIO,2014,13.2
11,A50,1,CRUCERO 4,2014/07/11,JULIO,2014,3.1
11,A50N1,1,CRUCERO 4,2014/07/11,JULIO,2014,10.3
11,A51,1,CRUCERO 4,2014/07/11,JULIO,2014,12.7
11,A51N1,1,CRUCERO 4,2014/07/11,JULIO,2014,6.8
11,A52,1,CRUCERO 4,2014/07/11,JULIO,2014,6.7
11,A53,1,CRUCERO 4,2014/07/11,JULIO,2014,12.2
11,A54,1,CRUCERO 4,2014/07/11,JULIO,2014,7.3
11,A55,1,CRUCERO 4,2014/07/11,JULIO,2014,6.8
11,A57,1,CRUCERO 4,2014/07/11,JULIO,2014,4.2
11,A59,1,CRUCERO 4,2014/07/11,JULIO,2014,7.1
11,A60,1,CRUCERO 4,2014/07/11,JULIO,2014,8.5
11,A62,1,CRUCERO 4,2014/07/11,JULIO,2014,6.3
12,M04,1,CRUCERO 4,2014/07/04,JULIO,2014,5.1
12,M05,1,CRUCERO 4,2014/07/04,JULIO,2014,4.8
12,M06,1,CRUCERO 4,2014/07/04,JULIO,2014,4.8
12,M06N1,1,CRUCERO 4,2014/07/04,JULIO,2014,5.2
12,M01N,1,CRUCERO 4,2014/07/04,JULIO,2014,5.1
12,M02N,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M03N,1,CRUCERO 4,2014/07/04,JULIO,2014,5.1
12,M07,1,CRUCERO 4,2014/07/04,JULIO,2014,4.7
12,M24N1,1,CRUCERO 4,2014/07/04,JULIO,2014,5.2
12,M24N,1,CRUCERO 4,2014/07/04,JULIO,2014,4.8
12,M08,1,CRUCERO 4,2014/07/04,JULIO,2014,5.2
12,M25N,1,CRUCERO 4,2014/07/04,JULIO,2014,4.6
12,M09,1,CRUCERO 4,2014/07/04,JULIO,2014,4.8
12,M10,1,CRUCERO 4,2014/07/04,JULIO,2014,5.1
12,M11,1,CRUCERO 4,2014/07/04,JULIO,2014,4.7
12,M12,1,CRUCERO 4,2014/07/04,JULIO,2014,5.1
12,M13,1,CRUCERO 4,2014/07/04,JULIO,2014,4.3
12,M14,1,CRUCERO 4,2014/07/04,JULIO,2014,3.8
12,M15,1,CRUCERO 4,2014/07/04,JULIO,2014,4.6
12,M16,1,CRUCERO 4,2014/07/04,JULIO,2014,4.7
12,M16N1,1,CRUCERO 4,2014/07/04,JULIO,2014,4.8
12,M17,1,CRUCERO 4,2014/07/04,JULIO,2014,5.5
12,M18,1,CRUCERO 4,2014/07/04,JULIO,2014,5.2
12,M20,1,CRUCERO 4,2014/07/04,JULIO,2014,4.8
12,M21,1,CRUCERO 4,2014/07/04,JULIO,2014,5.7
12,M22,1,CRUCERO 4,2014/07/04,JULIO,2014,5.5
12,M23,1,CRUCERO 4,2014/07/04,JULIO,2014,2.7
12,M24,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M25,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M26,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M27,1,CRUCERO 4,2014/07/04,JULIO,2014,4
12,M29,1,CRUCERO 4,2014/07/04,JULIO,2014,4
12,M29N1,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M30,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M31,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M32,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M33,1,CRUCERO 4,2014/07/04,JULIO,2014,4
12,M34,1,CRUCERO 4,2014/07/04,JULIO,2014,3.5
12,M34N1,1,CRUCERO 4,2014/07/04,JULIO,2014,4
12,M35,1,CRUCERO 4,2014/07/04,JULIO,2014,5.2
12,M36,1,CRUCERO 4,2014/07/04,JULIO,2014,5.5
12,M37,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M38,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M39,1,CRUCERO 4,2014/07/04,JULIO,2014,5.1
12,M39C1,1,CRUCERO 4,2014/07/04,JULIO,2014,5.1
12,M39N1,1,CRUCERO 4,2014/07/04,JULIO,2014,5.1
12,M39C3,1,CRUCERO 4,2014/07/04,JULIO,2014,3.5
12,M39N2,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M39N3,1,CRUCERO 4,2014/07/04,JULIO,2014,4
12,M39N4,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M39N5,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M40,1,CRUCERO 4,2014/07/04,JULIO,2014,4
12,M40N1,1,CRUCERO 4,2014/07/04,JULIO,2014,3.8
12,M41,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M42,1,CRUCERO 4,2014/07/04,JULIO,2014,5
12,M43,1,CRUCERO 4,2014/07/04,JULIO,2014,3.5
12,M44,1,CRUCERO 4,2014/07/04,JULIO,2014,5.3
12,M44N1,1,CRUCERO 4,2014/07/04,JULIO,2014,5.3
12,M45,1,CRUCERO 4,2014/07/04,JULIO,2014,3.7
12,M46,1,CRUCERO 4,2014/07/04,JULIO,2014,5.3
12,M46N1,1,CRUCERO 4,2014/07/04,JULIO,2014,5.3
10,L01,1,CRUCERO 5,2014/08/25,AGOSTO,2014,7.4
10,L02,1,CRUCERO 5,2014/08/25,AGOSTO,2014,9.3
10,L02N1,1,CRUCERO 5,2014/08/25,AGOSTO,2014,9.6
10,L02N2,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.7
10,L02N3,1,CRUCERO 5,2014/08/25,AGOSTO,2014,9.3
10,L02N4,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.8
10,L03,1,CRUCERO 5,2014/08/25,AGOSTO,2014,9.4
10,L03N1,1,CRUCERO 5,2014/08/25,AGOSTO,2014,9.6
10,L04,1,CRUCERO 5,2014/08/25,AGOSTO,2014,8.3
10,L04N2,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.6
10,L04N3,1,CRUCERO 5,2014/08/25,AGOSTO,2014,7.7
10,L04N4,1,CRUCERO 5,2014/08/25,AGOSTO,2014,8.9
10,L05,1,CRUCERO 5,2014/08/25,AGOSTO,2014,9.1
10,L06,1,CRUCERO 5,2014/08/25,AGOSTO,2014,8.6
10,L06N1,1,CRUCERO 5,2014/08/25,AGOSTO,2014,6.3
10,L06N2,1,CRUCERO 5,2014/08/25,AGOSTO,2014,11.6
10,L07,1,CRUCERO 5,2014/08/25,AGOSTO,2014,6.2
10,L08,1,CRUCERO 5,2014/08/25,AGOSTO,2014,11.3
10,L09,1,CRUCERO 5,2014/08/25,AGOSTO,2014,12.2
10,L09N1,1,CRUCERO 5,2014/08/25,AGOSTO,2014,11.3
10,L10,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.5
10,L10N2,1,CRUCERO 5,2014/08/25,AGOSTO,2014,6.7
10,L10N3,1,CRUCERO 5,2014/08/25,AGOSTO,2014,7.1
10,L11,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.3
10,L12,1,CRUCERO 5,2014/08/25,AGOSTO,2014,11.2
10,L13,1,CRUCERO 5,2014/08/25,AGOSTO,2014,11.7
10,L13N1,1,CRUCERO 5,2014/08/25,AGOSTO,2014,11.9
10,L14,1,CRUCERO 5,2014/08/25,AGOSTO,2014,8.2
10,L16,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.2
10,L16N1,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.3
10,L17,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.4
10,L17N1,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.2
10,L17N2,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.2
10,L19N1,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.3
10,L22N1,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.9
10,L22N2,1,CRUCERO 5,2014/08/25,AGOSTO,2014,11.2
10,L22N3,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.9
10,L23N1,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.6
10,L23N2,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.6
10,L24N1,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.9
10,L25,1,CRUCERO 5,2014/08/25,AGOSTO,2014,9.6
10,L25N1,1,CRUCERO 5,2014/08/25,AGOSTO,2014,10.1
11,A01,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12.2
11,A02N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.5
11,A03,1,CRUCERO 5,2014/08/30,AGOSTO,2014,15.1
11,A03N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.1
11,A05N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,15.1
11,A05N2,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.1
11,A09,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12.5
11,A10,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12.1
11,A11,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12.5
11,A12,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.8
11,A13,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.1
11,A14,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12.1
11,A15,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.1
11,A16,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12.3
11,A16N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.2
11,A17,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.4
11,A18,1,CRUCERO 5,2014/08/30,AGOSTO,2014,14.2
11,A18N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.1
11,A18N2,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.1
11,A18N3,1,CRUCERO 5,2014/08/30,AGOSTO,2014,14
11,A18N4,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.1
11,A19,1,CRUCERO 5,2014/08/30,AGOSTO,2014,9.8
11,A19N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.2
11,A19N2,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.6
11,A20,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.4
11,A20N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.1
11,A21,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.8
11,A22,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.1
11,A23,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12.5
11,A24,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.8
11,A25,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12.3
11,A26,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10
11,A27,1,CRUCERO 5,2014/08/30,AGOSTO,2014,8.8
11,A28,1,CRUCERO 5,2014/08/30,AGOSTO,2014,9.1
11,A29,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.8
11,A30,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.1
11,A30N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12.6
11,A32,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13
11,A32N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.5
11,A33,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.1
11,A35,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.5
11,A35N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.1
11,A35N2,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.3
11,A35N3,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.9
11,A36,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.1
11,A37,1,CRUCERO 5,2014/08/30,AGOSTO,2014,14.5
11,A38N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.5
11,A38N2,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.9
11,A38N3,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.1
11,A38N4,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.3
11,A39,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.4
11,A40,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.7
11,A41,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.5
11,A41N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,9.3
11,A42,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.2
11,A43,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12.1
11,A44,1,CRUCERO 5,2014/08/30,AGOSTO,2014,9.5
11,A45,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13
11,A47,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.8
11,A48,1,CRUCERO 5,2014/08/30,AGOSTO,2014,7.5
11,A48N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.2
11,A49,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.2
11,A49N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,7.8
11,A50,1,CRUCERO 5,2014/08/30,AGOSTO,2014,13.2
11,A50N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12.9
11,A51,1,CRUCERO 5,2014/08/30,AGOSTO,2014,9.8
11,A51N1,1,CRUCERO 5,2014/08/30,AGOSTO,2014,9.5
11,A52,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.3
11,A53,1,CRUCERO 5,2014/08/30,AGOSTO,2014,9.7
11,A54,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.5
11,A55,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12
11,A57,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.2
11,A59,1,CRUCERO 5,2014/08/30,AGOSTO,2014,12.5
11,A60,1,CRUCERO 5,2014/08/30,AGOSTO,2014,11.9
11,A62,1,CRUCERO 5,2014/08/30,AGOSTO,2014,10.8
12,M04,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M05,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M06,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M06N1,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M01N,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M02N,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M03N,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M07,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M24N1,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M24N,1,CRUCERO 5,2014/08/04,AGOSTO,2014,2.5
12,M08,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M25N,1,CRUCERO 5,2014/08/04,AGOSTO,2014,2.5
12,M09,1,CRUCERO 5,2014/08/04,AGOSTO,2014,2.5
12,M10,1,CRUCERO 5,2014/08/04,AGOSTO,2014,2.5
12,M11,1,CRUCERO 5,2014/08/04,AGOSTO,2014,2.5
12,M12,1,CRUCERO 5,2014/08/04,AGOSTO,2014,2.5
12,M13,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M14,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M15,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M16,1,CRUCERO 5,2014/08/04,AGOSTO,2014,2
12,M16N1,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M17,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M18,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M20,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M21,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M22,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M23,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M24,1,CRUCERO 5,2014/08/04,AGOSTO,2014,4.9
12,M25,1,CRUCERO 5,2014/08/04,AGOSTO,2014,4.7
12,M26,1,CRUCERO 5,2014/08/04,AGOSTO,2014,4.8
12,M27,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3.8
12,M29,1,CRUCERO 5,2014/08/04,AGOSTO,2014,4.5
12,M29N1,1,CRUCERO 5,2014/08/04,AGOSTO,2014,5.7
12,M30,1,CRUCERO 5,2014/08/04,AGOSTO,2014,5.1
12,M31,1,CRUCERO 5,2014/08/04,AGOSTO,2014,6.2
12,M32,1,CRUCERO 5,2014/08/04,AGOSTO,2014,6
12,M33,1,CRUCERO 5,2014/08/04,AGOSTO,2014,5.7
12,M34,1,CRUCERO 5,2014/08/04,AGOSTO,2014,5.6
12,M34N1,1,CRUCERO 5,2014/08/04,AGOSTO,2014,5.2
12,M35,1,CRUCERO 5,2014/08/04,AGOSTO,2014,5.2
12,M36,1,CRUCERO 5,2014/08/04,AGOSTO,2014,6.2
12,M37,1,CRUCERO 5,2014/08/04,AGOSTO,2014,4.8
12,M38,1,CRUCERO 5,2014/08/04,AGOSTO,2014,4.8
12,M39,1,CRUCERO 5,2014/08/04,AGOSTO,2014,5.1
12,M39C1,1,CRUCERO 5,2014/08/04,AGOSTO,2014,4.7
12,M39N1,1,CRUCERO 5,2014/08/04,AGOSTO,2014,5.1
12,M39C3,1,CRUCERO 5,2014/08/04,AGOSTO,2014,5.6
12,M39N2,1,CRUCERO 5,2014/08/04,AGOSTO,2014,4.8
12,M39N3,1,CRUCERO 5,2014/08/04,AGOSTO,2014,5.1
12,M39N4,1,CRUCERO 5,2014/08/04,AGOSTO,2014,4.9
12,M39N5,1,CRUCERO 5,2014/08/04,AGOSTO,2014,4.7
12,M40,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M40N1,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M41,1,CRUCERO 5,2014/08/04,AGOSTO,2014,2
12,M42,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M43,1,CRUCERO 5,2014/08/04,AGOSTO,2014,2
12,M44,1,CRUCERO 5,2014/08/04,AGOSTO,2014,2
12,M44N1,1,CRUCERO 5,2014/08/04,AGOSTO,2014,3
12,M45,1,CRUCERO 5,2014/08/04,AGOSTO,2014,5
12,M46,1,CRUCERO 5,2014/08/04,AGOSTO,2014,4
12,M46N1,1,CRUCERO 5,2014/08/04,AGOSTO,2014,4
10,L01,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,10.6
10,L02,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,9.3
10,L02N1,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,9.3
10,L02N2,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,11.7
10,L02N3,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,9.1
10,L02N4,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,11
10,L03,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,14.7
10,L03N1,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,9.7
10,L04,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,12.9
10,L04N2,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,13.1
10,L04N3,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,10.2
10,L04N4,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,12.5
10,L05,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,9.6
10,L06,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,9.4
10,L06N1,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,12.6
10,L06N2,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,12.9
10,L07,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,10.2
10,L08,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,10
10,L09,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,10.1
10,L09N1,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,11
10,L10,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,12.2
10,L10N2,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,13.3
10,L10N3,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,13.2
10,L11,1,CRUCERO 6,2014/09/14,SEPTIEMBRE,2014,11.2
